MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday
10.7,29.3,0,5.6,8.4,31,7,13,71,21,1022.7,1018,0
12.9,20,0,5.6,3.3,37,4,17,81,75,1022.1,1021.4,0
13.2,19.9,0,2.4,9.2,28,13,13,55,41,1025.4,1021.3,0
7.5,25.2,0,4,8.2,30,4,11,84,36,1021,1016.6,0
10.4,27.2,0,5.8,9.7,35,6,17,71,31,1019.4,1017.4,0
11.4,28.3,0,8,7.7,39,6,13,64,29,1021.7,1018.9,0
17.7,23.7,0.2,10.2,0.1,33,17,17,44,74,1019.1,1019,0
13.7,16.4,19.6,5.6,6.5,37,13,22,75,60,1027.3,1026.5,1
10.8,17.9,0,2.2,5.1,24,2,13,80,70,1030,1028.8,0
6.2,21.4,0,1.2,10.2,13,6,4,100,46,1032.1,1028.6,0
7.4,24.7,0,3.2,10.4,33,7,15,95,36,1030.2,1027.2,0
8.4,25.8,0,5.2,10.3,35,7,17,82,27,1028.3,1023.7,0
13,25.2,0,8.4,4.9,57,9,11,40,39,1021.3,1016.6,0
20.2,26.4,0,8.8,0,39,20,9,44,37,1018.3,1016.6,0
15.9,20.5,0.2,2.4,0.4,39,9,9,72,100,1015.6,1013.8,0
16.2,23.5,5.8,2.2,8.4,44,13,20,82,55,1014.8,1011,1
13.8,16.6,7.4,5.8,7.7,65,19,26,67,53,1007,1011,1
8.4,17,0.2,3.2,7.4,57,15,24,59,51,1013.9,1010,0
12.4,20.3,0,7,6.1,69,28,31,52,59,1002.4,1000.4,0
8.8,17.4,1.6,3.6,7.1,35,9,19,69,43,1015.8,1014.8,1
11.5,20.7,0,3.8,9.8,59,11,20,60,50,1017,1013.3,0
14,24.9,0,7,9.8,46,17,20,54,39,1015.5,1013.9,0
9.1,26.4,0,5.2,5.8,43,7,17,89,36,1017.5,1015,0
13.2,20.3,4.8,5.8,0,41,11,0,100,100,1011.4,1004.8,1
14.4,22.8,1.4,2.8,2.5,74,19,13,82,65,996.2,995.7,1
12.9,17,11,2.2,5,59,28,24,81,51,1002.1,1008.6,1
10.8,16.9,0.8,3.6,0.2,50,15,15,63,59,1014.9,1010.1,0
13,20.7,0.2,2.6,3.7,46,13,19,74,56,1013.5,1012.4,0
15.1,21.6,0,4.4,7.3,41,9,15,78,50,1021,1019,0
13.6,21.4,0,4,8.9,46,17,24,70,59,1020.5,1016.6,0
15.4,21.8,0,5.4,8.1,43,19,19,62,49,1014.4,1014.4,0
5,19.8,0,4,5.6,67,4,17,99,56,1018.1,1013.2,0
8.2,17.3,0.2,4.2,1,37,17,11,57,51,1017,1017.4,0
11.7,19.2,0,2.6,4.3,39,15,17,58,45,1018.5,1015.1,0
13.7,17.5,0,4.8,2.7,50,17,20,68,67,1014.4,1012.3,0
9.4,17.4,1.2,2,5.5,22,0,4,98,55,1022.8,1022.2,1
5.2,19,0,2.2,4.7,28,9,15,99,54,1024.9,1021.6,0
7.3,22.4,0,2.8,2.2,52,13,9,61,46,1017,1012.6,0
12.4,16.9,2.4,5.6,7,50,20,22,65,43,1017.1,1017.2,1
9.3,16.4,1.6,3.6,7.6,28,6,13,84,63,1021.2,1019.2,1
5.4,16.3,0,3,1.4,46,9,17,96,66,1015.3,1010.5,0
9.7,11.5,12.4,0.8,0,28,2,15,100,100,1003.7,1003.3,1
7.3,14.1,7.2,0.8,7.5,28,9,9,89,59,1008,1006.6,1
3.6,13.2,0.2,1,4.1,41,6,20,100,63,1010.9,1012.2,0
5.5,13.6,0.8,2,1.6,31,9,15,65,56,1019.7,1020.5,0
4.9,14.6,0,1.2,8.5,26,6,7,93,49,1027.2,1025.8,0
0.5,16.7,0,2,8.7,24,4,7,100,39,1031,1027.5,0
1.9,16.8,0.2,1.4,6.8,11,0,0,99,54,1029.3,1026.7,0
1.9,15.9,0,1.2,8.8,19,0,11,100,72,1028.4,1025.1,0
4.2,14.2,0,0.8,4.7,13,6,2,99,69,1025.8,1022.1,0
8.4,12.7,6,1,0,13,2,2,100,100,1017.4,1012,1
10.4,13.9,3.8,1.4,0.3,15,0,7,100,100,1006.1,1002.6,1
8.1,13.9,1,1.6,6.1,37,7,17,91,73,1001.9,1000.9,0
9.9,14.2,0,1,0.4,31,6,15,98,100,1001.9,1001.5,0
9.2,14.4,5.2,0.8,0,48,13,11,96,86,1008.6,1005.1,1
10.6,17,1,0.8,5.9,44,15,15,81,62,1000.8,1003.6,0
9.3,14.8,0,2,4.3,44,15,22,66,63,1017.6,1016.7,0
7.4,12.9,5.2,3.6,4.7,43,13,17,87,62,1023.4,1027.4,1
3.1,14.6,0.4,2,4.5,19,6,11,99,50,1037.1,1035.7,0
0.7,13.9,0.2,1,9.2,31,0,13,100,54,1037.4,1032.9,0
3.2,14.8,0,2.4,9.2,41,6,17,76,56,1034.6,1033.5,0
3.8,16.9,0,3,8,15,9,6,100,58,1033,1028.6,0
4.5,14.5,0,2,0.1,37,11,2,77,93,1021,1015.1,0
9.4,14.7,1.4,1.2,0.2,31,13,4,85,100,1011.6,1011.5,1
9.4,11.8,20.2,2.2,0,24,0,7,100,83,1020.7,1020,1
5.9,13.1,0.8,0.6,1.4,20,0,11,100,80,1019.7,1014.3,0
7.5,12.7,2.4,1.4,0,35,15,17,100,100,1005.3,1003.4,1
9.2,13.4,4.6,0.6,3.5,56,13,26,86,74,1001.1,996.9,1
10.3,14.7,0.2,2,4.5,50,11,13,74,62,1004,1005,0
10.2,13.8,0,3.4,3,63,20,24,78,63,1003.8,997.9,0
5.9,9.9,14.2,3.8,4.5,57,9,22,83,69,1003.1,1008.7,1
4.2,12.4,2.4,0.6,4.9,24,6,9,99,63,1022.7,1022,1
0.8,10.8,0.2,0.4,5.3,33,7,11,100,70,1021.2,1017.7,0
3.1,10,0.8,0.6,0,22,7,9,99,100,1018,1018.1,0
3.1,14.3,1.2,0.6,6.1,30,7,15,93,74,1023.8,1024,1
8.4,14.8,0.4,1.8,8.3,43,17,19,93,59,1026.8,1022.9,0
10.1,11.9,0,3.2,0.8,63,28,28,68,73,1011.2,1007.2,0
6.6,13.2,7.2,2.4,3.1,37,7,15,100,66,1019.2,1020.8,1
9,15.4,1,1.2,3.7,31,13,9,89,66,1025.5,1024.4,0
10.4,15.7,0.2,1.4,7.1,41,13,20,76,64,1024.3,1021.1,0
9.8,12.2,0,3,0,33,15,7,71,68,1017.9,1014.5,0
7.3,12.3,1,1.8,0,24,0,4,100,100,1012.9,1010.2,0
8.3,12.7,17.8,0.6,0,46,20,20,99,85,1016.7,1018.1,1
9.9,13.6,2.2,1,0,26,13,13,100,82,1022.8,1020.4,1
9,15.9,1.6,0,4.3,28,4,9,100,66,1021.3,1020.4,1
4.6,14.7,0,1.4,7.8,15,4,4,100,66,1025.5,1023.2,0
5.1,13.5,0.2,1.4,0,57,4,9,100,78,1020.1,1014,0
6.3,15.3,1,2.2,4.6,65,20,22,72,62,1003.3,1001.6,0
10.4,12.6,0,2.6,7.1,89,28,30,68,62,997.9,998.7,0
3.9,11.4,0.4,3.2,8.4,56,22,28,70,55,1015.7,1020.8,0
6.1,13.1,0.8,3,4.5,39,17,20,73,60,1029,1027.8,0
8.3,13.6,0,0.8,0.1,24,13,11,72,65,1032.2,1030.5,0
6.4,15.1,0,1.2,8.1,13,0,2,97,54,1033.6,1030.4,0
0,16.8,0,1.8,8.1,39,7,17,100,39,1028.4,1024.5,0
3.5,16.9,0,4.6,5.1,50,24,17,72,73,1019.8,1017.6,0
11.7,16.1,0,1.8,0.2,19,4,9,99,71,1022.1,1020.7,0
9,16.4,1,0.2,6.3,15,0,7,100,70,1023.3,1021,0
5,17.4,2.8,2,4.5,54,9,17,100,67,1016.6,1011.9,1
8,17.4,12.4,1.4,1.8,61,19,31,81,72,997.6,995.6,1
6.6,11.1,2.2,3.4,5.9,57,19,20,65,66,1004.6,1008.7,1
3.7,10.7,1.6,1.4,6.9,54,17,22,82,70,1010.7,1007.1,1
6.2,13.4,0,2.6,4.7,65,19,26,78,59,1009.1,1005.3,0
6.1,10,5,2.2,1,50,19,17,73,68,1013.1,1010.3,1
7.1,12.1,0.6,2,1.9,41,15,20,100,55,1012.7,1017.4,0
6.3,13,0,2,1.9,33,11,20,78,70,1024.2,1022.6,0
12.4,19.3,4,3.4,7.9,46,22,28,96,54,1014,1010.7,1
10.7,17.3,0.6,6,4.6,50,26,35,89,60,1014,1013.8,0
10.1,16.6,0.8,2.6,6.2,46,20,26,86,50,1018.4,1016.8,0
6.4,14.4,0,1.6,3.3,26,11,11,96,50,1022.5,1019.2,0
6.7,15,0,2.2,4.3,22,7,13,87,32,1019.2,1016.5,0
3.7,15.3,0,1.4,6.1,24,7,7,78,47,1022.2,1020.4,0
6.2,14.7,0,2.4,8,28,11,11,86,46,1025,1022.7,0
6.1,16.9,0,2.4,6.2,31,6,19,74,33,1024,1019.9,0
6.4,16.6,0,7.2,7.2,43,19,28,73,50,1019.1,1016.6,0
7.8,16.9,0.8,0.2,6.6,52,30,31,93,50,1017.1,1015.3,0
7.8,16,1.2,3.2,7.4,37,19,26,97,54,1020.9,1019.4,1
5.2,17.2,0.2,2,6.9,30,7,19,90,48,1024.3,1023,0
5.4,18.2,0,2.2,9.2,28,9,15,83,38,1025.2,1021.5,0
9.7,17.5,0,2.6,5.9,33,19,19,57,36,1022.3,1019.9,0
5.7,17.7,0,3.8,3,20,9,9,72,36,1022.3,1020.1,0
6.7,19.5,0,4,9.4,56,26,28,51,27,1014.4,1010.6,0
3.9,15.3,0,4.4,2.9,37,13,22,81,39,1021.2,1020.3,0
6.9,16.3,0,3.4,7.9,30,7,19,70,29,1024.9,1023.1,0
2.7,17.4,0,2,6.7,28,0,20,52,21,1028.7,1027.6,0
4.6,17.6,0,3,8.7,28,7,20,52,25,1033.9,1031.7,0
7.5,15.9,0,4,9.2,30,13,20,70,39,1032.7,1028.6,0
3.9,17.9,0,3,5.9,35,15,20,73,31,1028.1,1025.6,0
7.5,20.3,0,3.2,8.4,37,15,24,53,50,1027.2,1024.7,0
11,22.7,0.8,4,2.8,39,15,22,79,48,1024.2,1019.7,0
13.9,16.5,0.6,3.4,2.5,46,19,24,91,94,1018.7,1015.3,0
9.4,17.8,21.6,2.4,1.2,37,11,20,88,68,1018.8,1017.7,1
8.6,15.8,0.4,2,4.8,31,7,17,96,63,1023.9,1022.4,0
6,18.5,0,1.4,3.5,30,9,20,92,52,1023,1019,0
9.3,22.5,0,2.6,6.7,61,28,43,75,33,1013,1005.4,0
9.3,17.4,4.2,7.6,5.9,65,31,41,71,55,1007.4,1006.7,1
8.3,15.8,0,5,1.5,59,24,31,87,46,1015.8,1015.1,0
7,13.5,0,1.6,2.9,43,24,22,82,55,1019.5,1017.6,0
3.2,14,0,0.4,1.8,54,17,33,93,46,1019.7,1016.9,0
4,15.2,0,4.4,9.8,37,22,24,87,46,1024,1023.9,0
3.7,15.5,0,2.2,9.4,31,9,19,87,48,1032.6,1031.2,0
5.6,16.3,0,1.6,8.8,26,13,7,97,44,1033.4,1029.9,0
4.7,17.4,0,1.8,10,37,9,20,79,37,1030.7,1026.3,0
3.8,18.9,0,2.8,8.8,35,9,22,67,25,1027.2,1022.9,0
6.4,21.4,0,4.2,9.2,54,22,30,49,27,1019.9,1015.5,0
9.8,22.7,0,6.6,2.5,44,22,31,47,27,1015,1014.5,0
6.5,18,0,4.4,9.1,37,9,26,82,43,1022.7,1021.5,0
6.5,17.6,0,3.8,8.5,28,17,13,97,53,1026.1,1023.3,0
6.2,19,0,3.4,7.5,30,7,7,64,29,1024.8,1021.3,0
8.7,23.8,0,4,10.1,43,0,20,40,25,1014.9,1013,0
9.5,18.8,1.4,4.2,9.3,43,20,28,63,25,1016.5,1015,1
7,19.5,0,4.4,10.5,30,9,22,65,28,1018.7,1014.9,0
8.3,19,0,5,5.8,54,17,31,46,40,1016.4,1017.8,0
3.4,18.7,0,5.8,8.5,44,15,30,54,18,1024.1,1018.8,0
3.5,15.1,0,3.4,8.7,28,9,13,63,34,1025.6,1022.5,0
4.6,18.5,0,4.2,10.2,57,7,26,65,25,1022.1,1017.6,0
6.1,18.3,0,4.8,8.7,46,24,28,79,43,1021.6,1019.7,0
6.5,17.7,0,3.8,3.6,43,22,26,76,46,1024.2,1022.9,0
6.5,19.6,0,3.6,7.5,24,9,7,73,41,1027.5,1024.2,0
10.4,30.9,0,10.2,10.1,59,24,31,26,8,1017.5,1012.8,0
10.9,27.5,0,7.8,7.1,67,19,11,47,20,1017.1,1011.8,0
13.7,22.3,1.6,5.8,10.7,94,35,43,53,28,1010.5,1010.6,1
6.8,25.5,0,8,5.9,43,15,22,48,17,1017,1013.5,0
12.2,32,0,6.6,11.2,24,11,11,31,9,1021.6,1020.6,0
13.7,32.5,0,10,10.9,41,9,17,30,9,1027.1,1023.7,0
15.3,33.4,0,10.2,10.8,52,28,28,19,4,1024.9,1020.1,0
15.8,35.6,0,10.2,9.7,54,26,31,14,7,1021.4,1017.9,0
17.6,31.5,0,8.4,7.8,46,22,11,37,18,1025.2,1021.6,0
14.5,25.7,0,9.6,8.5,39,22,19,60,36,1024.5,1022,0
14.6,31.5,0,10.8,9.2,57,33,39,29,11,1020.9,1015.4,0
18.6,27.3,0,12,8.9,48,26,30,41,27,1014,1010.5,0
10.9,20.7,0,8.4,11.3,43,20,11,50,30,1016.7,1014,0
9.3,25.4,0,5.4,9.8,31,17,15,45,17,1016.6,1013.1,0
15.2,25.4,3.8,7.8,4.7,63,13,43,81,39,1014.8,1006.9,1
6.7,25.8,0,7.4,9.6,72,6,26,66,11,1013.1,1006.2,0
9.3,19.9,0,8,10.6,54,37,30,57,26,1012,1010.4,0
6.6,24.9,0,8.2,11.3,50,22,30,44,13,1014,1010.6,0
8.7,23.7,0,10.4,10.9,28,9,9,57,30,1018.6,1015.1,0
11,31.8,0,6.2,11.3,50,30,28,30,8,1015.5,1010.5,0
12.5,32.3,0,11.2,11.4,43,13,31,61,6,1013.6,1007.9,0
17.9,31.1,0,16.6,10.6,67,39,33,4,11,1001.8,1001.8,0
12.4,31.8,0,16,11.4,41,17,24,16,14,1007.8,1004.4,0
16.1,33.6,0,12.6,11.1,85,19,33,31,12,1010.1,1004.8,0
11.1,23,0,11,11.2,69,35,13,39,17,1020.7,1017.1,0
10.4,20.7,5,11.6,11.4,57,26,24,54,22,1016.9,1016.4,1
8.4,26,0.2,11,10.1,65,22,41,33,16,1018.5,1015.7,0
9.6,22.5,0,12,11.4,43,28,9,46,23,1026.4,1023.1,0
13.4,27,0,10,9.6,41,24,20,67,23,1014.1,1011.5,0
13.8,30.3,0,7.6,11.8,43,15,19,48,17,1015.7,1014.4,0
13.7,33.5,0,7.2,11.9,37,13,17,42,10,1018.8,1015.2,0
18.6,38.4,0,11.8,11,74,37,50,14,2,1013,1008.1,0
8.8,27.2,0,10.6,12.1,39,13,22,38,11,1024.7,1019.2,0
13.4,34.5,0,8,11.4,74,33,48,7,1,1013.7,1007.3,0
13.2,21.9,0,21.2,8.3,59,33,19,44,21,1018.9,1019.6,0
7.7,27.8,0,7.6,12.1,39,20,17,20,5,1024.1,1020.7,0
19.4,40,0,19,11.2,61,28,33,0,0,1011.7,1007.6,0
23.5,35.5,0,14.6,7.1,57,31,13,30,16,1010.3,1007.6,0
15.9,25.9,2.2,14.8,9.1,76,26,44,73,29,1013.4,1012.6,1
11.6,22.5,0,14.2,10.9,52,30,22,47,22,1020.8,1019.7,0
10.2,22.6,0,9.8,12.1,50,30,20,43,20,1025.9,1024.1,0
17,30.9,0,12,6.4,57,20,24,7,3,1019.5,1016.4,0
13.7,25.1,0,11.4,12.3,59,35,31,67,23,1017.9,1016.1,0
10.8,24.7,0,11.4,12.7,44,30,22,49,14,1022.8,1019.8,0
11.3,26.5,0,10.6,12.6,39,22,20,51,18,1023.8,1020.6,0
15.3,37,0,11.8,12.5,54,28,20,7,2,1014.8,1010.6,0
10.6,24.1,0,16.2,13,46,28,20,42,13,1021.1,1017.7,0
11.9,25.8,0,11.6,13,43,22,22,52,17,1019.4,1016.5,0
12.4,27.3,0,11.6,13,50,17,13,40,8,1019.6,1016.6,0
20.6,38.1,0,11,11.8,59,28,17,7,3,1007.8,1004,0
16.5,28,0,17.8,11.4,57,31,26,52,40,1010,1008.9,0
15.9,34.2,0,16,11.2,37,24,9,24,14,1009.5,1006.9,0
19.3,37.7,0,13.2,11.6,35,28,22,8,8,1010.5,1008.2,0
21.8,40.8,0,16,13.1,43,26,17,5,6,1011.3,1007.9,0
22.4,43.7,0,16,7.8,83,20,35,26,12,1008.1,1002.1,0
17.4,26.3,0,19.2,12.1,83,33,44,55,17,1009,1008.2,0
11,22.8,0,15.8,12.4,57,35,33,39,17,1016.9,1016.1,0
19.8,29.2,0.2,11,8.9,63,17,35,72,46,1007.7,1009.3,0
12.2,25.8,0.2,11.2,12.7,48,28,15,45,27,1015.9,1013.7,0
13.8,25.9,0,10.6,11.4,39,22,20,46,29,1016.5,1014.3,0
14.4,30.1,0,10.8,13.4,44,20,24,56,23,1016,1013.4,0
17.9,37.3,0,15,13.4,43,22,13,22,5,1017.5,1014.2,0
20.8,38.1,0,16,12.7,39,26,13,16,5,1016.3,1013.2,0
16.1,28,0,15.6,5.1,44,20,13,48,29,1018,1015.2,0
16.4,34.2,0,8,12,31,15,13,32,15,1014.2,1010.6,0
20.1,39.7,0,11,13.7,57,22,26,17,10,1012.3,1009.2,0
14.3,33.5,0,20,13.5,48,31,20,32,3,1014.9,1012.5,0
17.3,36.9,0,15,13.2,33,22,17,18,4,1013.9,1012.1,0
21.6,42.1,0,17,13.7,43,15,15,10,4,1012.5,1009.1,0
28,46.8,0,23.8,13,74,46,37,3,1,1005.7,1003,0
26.1,41.7,0,18.8,3.6,69,15,20,12,17,1002,999.7,0
14,26.3,0,19.6,9.5,48,24,26,39,27,1016.1,1012.3,0
15.6,29.2,0,16.2,13.7,63,13,37,44,19,1013.7,1012,0
13.8,27.4,0,11.2,13.3,56,31,30,47,18,1020.6,1018.9,0
13.9,28.7,0,15.8,13.6,52,28,22,39,11,1022.3,1017.8,0
14.9,31.1,0,11,13.3,44,24,15,40,13,1017.2,1013.5,0
17,35,0,14,13.4,41,19,6,41,10,1014.1,1011.1,0
20.3,38.6,0,19,13.7,44,19,13,29,8,1013.1,1012,0
20.7,40.7,0,18.8,12.8,50,35,13,36,12,1015.9,1012.3,0
25.9,43.3,0,19.2,11.2,61,22,11,13,11,1011.8,1008,0
28.5,44.7,0,20.8,7.9,54,13,31,16,9,1009.9,1007.9,0
26.3,42.6,0,22,13.3,57,22,35,15,6,1012.8,1010.1,0
28.1,43.1,0,22.4,12.9,56,37,24,14,8,1010.9,1007.5,0
21.9,32,0,20,2.2,50,31,15,39,28,1015.1,1014.9,0
21.3,35.6,0.4,10.6,0.4,54,17,19,18,7,1013.5,1010.5,0
19.1,23.5,0.8,12.4,1.3,56,35,24,89,92,1012.1,1011.7,0
17.3,35.6,0,10.8,13.3,50,20,9,30,6,1016.8,1013.7,0
20.4,40.9,0,17,13.2,39,17,9,11,7,1013.8,1010.7,0
26.5,43.3,0,18,13.4,44,31,9,16,14,1010.4,1007.9,0
23.1,42.7,0,16,12.8,46,28,11,50,10,1011.6,1008.9,0
24.4,43.1,0,17.8,13.4,43,13,17,38,10,1011.7,1008.7,0
25.8,43.7,0,18.2,11.4,67,24,26,32,8,1009.8,1007,0
26.3,43.7,0,19,11.5,69,15,28,22,5,1007.7,1004.3,0
26.9,40.9,0,23.4,5.4,43,19,13,28,24,1007.7,1005,0
28.1,40.1,0,15.8,6.4,69,17,37,16,19,1006.7,1006.2,0
20.8,38.8,0,17.8,11.8,57,44,20,32,9,1012.4,1010.3,0
23.1,38.6,0,19.8,6.3,37,17,6,18,11,1012.1,1009.9,0
22.8,41,0,17.4,8.9,56,11,13,25,10,1011,1007.8,0
27.2,37.1,0,15.6,12.6,54,31,28,27,23,1012.1,1011.6,0
20.6,42.5,0,16,12.6,50,31,7,24,10,1013.3,1009.9,0
24.9,43.7,0,15.4,12.6,44,17,13,13,16,1010.2,1007.5,0
19,28.9,0,12,12.5,46,26,22,67,28,1011.1,1008.7,0
17,26.1,0,13.6,12.2,65,35,39,58,26,1010.4,1009.3,0
13,25,0,14.8,12,50,26,24,52,24,1017.5,1016.6,0
12.8,25.4,0,10,11.4,48,30,24,50,23,1023.2,1020.7,0
13.8,27.2,0,12,12.5,44,28,24,53,21,1023.3,1020.2,0
15.1,30.7,0,11,12.5,37,22,9,56,19,1019.2,1016.2,0
17.4,34.3,0,12,12.3,37,22,13,57,15,1016.2,1012.9,0
19.7,34.8,0,10.2,12.5,54,22,22,48,12,1011.7,1008.7,0
16.4,28.9,0,15.6,12.5,48,26,30,64,31,1014.1,1012.7,0
21.7,36.1,0,12,11.3,52,20,22,42,15,1016.5,1014.1,0
17.1,32.2,0,15,11.8,46,28,19,57,25,1017.6,1015.3,0
15.5,31.4,0,12,11.8,44,31,20,56,21,1019.6,1017.4,0
17.7,35.7,0,9.9,9,31,17,11,44,16,1017.4,1013.8,0
21,38.1,0,11.6,9.7,31,9,17,29,14,1014.8,1012.6,0
22.2,38.8,0,8.8,11,43,20,19,26,12,1016.4,1014.9,0
25.1,39.2,0,14.2,8.2,59,9,19,24,12,1018,1015.4,0
18.5,32.4,0,14.8,10.9,46,28,24,68,18,1020.4,1017.9,0
18.3,33.4,0,8.8,11.4,39,11,19,51,25,1020.2,1019.5,0
18.3,32.8,0,9.2,11.5,35,22,15,64,18,1024.2,1020.8,0
19.8,34.8,0,10.6,9.5,37,13,20,42,15,1020.4,1016.2,0
13.1,29.7,0,11.4,11.4,48,26,9,53,23,1019.4,1016.7,0
15,24.2,0,13.4,10.4,61,31,39,56,24,1020.6,1019.6,0
12.4,24.2,0,15.6,8.5,43,26,28,67,31,1022.6,1019.6,0
12.9,24.9,0,15.2,11.5,41,20,24,66,27,1021.6,1018.5,0
13.5,26.7,0,11.6,7.3,33,15,15,60,24,1018.7,1015.4,0
16.5,29.6,0,10.4,10.3,35,13,11,75,26,1015,1011.9,0
20.8,25.5,0,9.8,4.5,44,19,31,65,51,1013.5,1014.4,0
14.7,19.3,4.4,8,0.4,44,24,28,77,51,1019.3,1018.3,1
11.7,24.5,0.2,10.8,9.8,35,20,15,75,32,1020.7,1018.4,0
12.2,25.2,0,3.2,11.2,33,20,11,60,30,1022,1019.5,0
12.7,27.7,0,10.2,9,35,20,4,41,21,1020.7,1016.6,0
18.6,31.8,0,11.6,5.5,59,30,26,33,31,1015.6,1011.6,0
20.2,23.4,4.4,9.2,0.2,26,19,6,92,87,1015.5,1013.7,1
19.4,23.8,7.8,0.6,0.4,39,15,17,95,76,1013.4,1011.4,1
12.8,23.9,0,4.8,11,30,17,13,60,34,1022,1019.6,0
12,25.5,0,6.8,10.7,30,4,11,60,27,1021.6,1018.6,0
13.7,28.3,0,4,10.4,28,0,15,52,20,1022.1,1019.5,0
13.5,28.4,0,5.6,10,35,17,22,54,27,1021.6,1016.4,0
17.1,33.6,0,10.8,13.3,56,28,20,44,19,1018.4,1014.4,0
19.3,35.5,0,10.8,13.1,63,31,20,34,13,1015.9,1011.8,0
19.8,36.1,0,11.2,13.3,56,28,24,44,20,1014.8,1011.1,0
23.4,34.7,0,13.2,12.4,50,31,22,47,35,1013.5,1010.1,0
24.4,32.4,0,10,9.5,50,22,17,47,45,1010.6,1008.2,0
21.8,33,0,7.6,12.2,41,13,24,57,54,1009,1006.8,0
17.6,28,0,10.8,13,52,26,35,49,37,1011.2,1010,0
16.5,32.2,0,9.2,13.3,41,20,13,42,21,1015.9,1012.2,0
18.7,36.9,0,10.8,10.3,63,28,13,33,19,1013.8,1009.4,0
20.1,35.5,0,11.2,11.1,35,11,24,48,37,1011.8,1008.9,0
19.4,36.3,12.4,9.4,8.9,63,37,15,98,24,1014.8,1007.3,1
18.9,35.5,7.8,7.4,13.2,39,13,20,45,43,1006.4,1004.2,1
23,29.1,0,9.6,10.6,39,13,26,68,59,1010.7,1010.4,0
19.1,35.2,0,8.2,11.8,57,20,11,54,31,1013.6,1010.3,0
20.7,38,0,10,11.9,67,30,24,53,26,1012.8,1008.4,0
24.6,40,0,15,13.3,57,26,22,39,17,1010.4,1006.4,0
25,41.5,0,15.6,11.6,59,24,20,37,15,1008.7,1004.2,0
23.7,37.5,4.8,10.4,3.9,37,13,15,48,35,1007.3,1004.8,1
26.2,41,0,6,7.6,39,11,13,38,16,1002.2,999.2,0
22.1,32.2,0,10.6,13.1,80,30,33,50,22,1007.4,1005.8,0
16.6,31.3,0,13.4,13.1,67,44,35,36,17,1013.3,1009.9,0
17.5,35.2,0,13.4,13,65,26,20,35,21,1013.1,1009.2,0
23.3,37.5,0,11.8,8.2,59,31,24,23,36,1009.5,1005.8,0
22.7,29.5,2.6,6,0,54,9,20,71,72,1005.2,1001.6,1
20.5,25.5,16,4.8,0.3,63,20,28,81,65,1003,1004.4,1
12.9,27.2,0,4.4,12,48,20,24,44,38,1015.8,1013.7,0
12.1,26.9,0,8.4,13,43,30,19,44,30,1021.1,1017.3,0
15.4,29.6,0,9,12.8,63,39,11,45,24,1017.6,1013.4,0
17.9,34.1,0,8.6,13.1,57,28,17,39,16,1013.5,1010.1,0
18.6,34.8,0,12.4,13,69,28,19,41,19,1013.4,1011.1,0
19.6,36.2,0,12.6,11.7,65,28,9,40,21,1015.4,1012.3,0
23.2,40.3,0,9.2,12.6,48,28,20,37,14,1012.9,1008.6,0
19.3,28.6,0,9.4,8.2,46,17,20,65,47,1012.7,1010.9,0
22.2,28.6,0,7.6,6.9,37,24,24,68,53,1013.8,1014.3,0
17.5,30.8,0,6.6,11.8,39,28,24,59,44,1016.9,1013.8,0
15.7,30.3,0,7.8,12.1,35,6,26,55,45,1016.5,1013.7,0
16.1,33.3,0,7.8,10.2,39,6,24,55,46,1013,1009.2,0
18.8,30.7,0,7.4,12.5,43,11,31,61,34,1010.5,1009,0
17.6,29.7,0,8.6,12.2,41,17,28,50,52,1013.3,1012.6,0
20.7,32.1,0,9,6.6,52,9,24,61,36,1016,1012.9,0
19.9,33.9,0,8.8,12.2,57,22,13,47,25,1017.6,1013.7,0
19.4,36.6,0,9.6,12.3,59,19,17,48,28,1015.8,1011.7,0
24,36.6,0,9.6,12.3,39,22,26,46,36,1012.3,1009.1,0
18.6,37.9,0,9.4,12.4,35,2,19,41,33,1009.6,1006,0
21.5,29.5,0,9.8,9.5,37,13,22,67,56,1009.4,1007.5,0
20.3,27.5,0,8.2,11.7,41,24,26,50,35,1012.6,1010.1,0
12.9,25.4,0,8.4,9.8,48,15,20,49,45,1010.9,1009.3,0
9.6,26.4,0.4,6.6,12.2,50,15,28,44,30,1014.8,1011.9,0
16.2,30.4,0,8.6,12.2,54,20,20,49,25,1016.3,1011.2,0
17.5,28.1,0,8.4,11.4,65,28,35,53,44,1013.6,1011.6,0
17.9,29.2,0,10.4,11.9,70,35,33,49,29,1018.2,1015.4,0
16.2,29.9,0,11,11.7,61,31,28,41,18,1020.1,1015.1,0
15.6,30.4,0,11,10.4,54,26,19,38,19,1016.3,1011.7,0
17,32.9,0,9.2,11.3,50,26,11,28,12,1013,1009.8,0
14,36.7,0,10.2,11.6,37,15,24,23,10,1012.7,1009.9,0
15.2,39.2,0,9.2,11.7,37,15,24,20,11,1015.1,1011.8,0
18.3,38.8,0,11.6,10.6,44,30,13,12,7,1014.3,1009.3,0
12.9,31.6,0,9.6,12,41,26,28,53,48,1014.2,1012.1,0
18.4,33.5,0,9,11.5,39,13,20,52,27,1017,1012.4,0
17.6,38.3,0,8.8,11.6,50,31,15,47,16,1014.3,1010,0
